Length,radius,lrratio,TDL,Fratio,intercept,AvgCurv,pade_12,pade_22,pade_31,pade_32,pade_13,pade_23,-22/inter,pade_22/2,pade222-inter,pcterr,pade_22/2_adj,adj22/inter,adj22_pcterr,test,ln(lr(x-12.5))
0.304,0.007,43.42857143,0.00659319,11,3.932932419,3.098303723,-6.471351742,-6.402665668,133.4311246,-6.405506761,-6.609380733,-6.26343054,1.62796229,3.201332834,-0.731599585,18.60188549,3.487665671,0.88678505,11.32149503,3.001699452,1.468532459
0.304,0.007,43.42857143,0.006597032,11,3.929254322,3.100109027,-6.475286169,-6.40651914,133.4264028,-6.409365338,-6.613483478,-6.267118775,1.630466907,3.20325957,-0.725994752,18.47665467,3.489759246,0.888147969,11.1852031,3.003394488,1.468532459
0.304,0.007,43.42857143,0.00840257,13,5.251989576,3.948575896,-8.346116229,-8.23387512,131.1912013,-8.239889796,-8.576057294,-8.005468732,1.567763035,4.11693756,-1.135052016,21.61184823,4.48184915,0.853362156,14.66378436,3.793443484,1.468532459
0.304,0.007,43.42857143,0.00840257,13,5.251989576,3.948575896,-8.346116229,-8.23387512,131.1912013,-8.239889796,-8.576057294,-8.005468732,1.567763035,4.11693756,-1.135052016,21.61184823,4.48184915,0.853362156,14.66378436,3.793443484,1.468532459
0.304,0.007,43.42857143,0.008404867,13,5.251520534,3.949655761,-8.348525051,-8.236221669,131.1883358,-8.242241455,-8.578599335,-8.007687427,1.568349893,4.118110835,-1.1334097,21.58250534,4.483122221,0.853680794,14.63192056,3.794440709,1.468532459
0.304,0.007,43.42857143,0.010728446,15,7.13506091,5.041562978,-10.82084682,-10.63641661,128.2629007,-10.64930906,-11.20820925,-10.25920174,1.490725411,5.318208303,-1.816852608,25.46372947,5.784129387,0.810662931,18.93370695,4.792275879,1.468532459
0.304,0.007,43.42857143,0.010728446,15,7.13506091,5.041562978,-10.82084682,-10.63641661,128.2629007,-10.64930906,-11.20820925,-10.25920174,1.490725411,5.318208303,-1.816852608,25.46372947,5.784129387,0.810662931,18.93370695,4.792275879,1.468532459
0.304,0.007,43.42857143,0.010733718,15,7.135556745,5.044040618,-10.82654065,-10.6419258,128.2561976,-10.65483814,-11.21431287,-10.26432891,1.491393899,5.320962899,-1.814593846,25.43030503,5.787112957,0.811024726,18.89752736,4.794516523,1.468532459
0.304,0.008,38,0.002829102,5,1.290218346,1.163282155,-2.370274298,-2.359346801,120.5540129,-2.359534383,-2.391378518,-2.337367595,1.828641491,1.179673401,-0.110544946,8.567925431,1.287179284,0.997644537,0.235546347,1.147340171,1.335001067
0.304,0.008,38,0.002829147,5,1.290177194,1.163300443,-2.370312255,-2.359384412,120.5539664,-2.359572003,-2.391417151,-2.33740451,1.828728971,1.179692206,-0.110484987,8.563551425,1.28719978,0.997692244,0.230775567,1.147357962,1.335001067
0.304,0.008,38,0.002829147,5,1.290177194,1.163300443,-2.370312255,-2.359384412,120.5539664,-2.359572003,-2.391417151,-2.33740451,1.828728971,1.179692206,-0.110484987,8.563551425,1.28719978,0.997692244,0.230775567,1.147357962,1.335001067
0.304,0.008,38,0.004157569,7,1.968263738,1.709526567,-3.513869255,-3.490165225,119.1592524,-3.490770219,-3.560292808,-3.442357892,1.773220305,1.745082612,-0.223181126,11.33898477,1.90307022,0.966877651,3.312234891,1.675390499,1.335001067
0.304,0.008,38,0.004157656,7,1.96818672,1.70956253,-3.513945198,-3.490240164,119.1591601,-3.490845197,-3.560370761,-3.442430797,1.773327769,1.745120082,-0.223066638,11.33361157,1.903111013,0.966936213,3.30637872,1.675425045,1.335001067
0.304,0.008,38,0.004157656,7,1.96818672,1.70956253,-3.513945198,-3.490240164,119.1591601,-3.490845197,-3.560370761,-3.442430797,1.773327769,1.745120082,-0.223066638,11.33361157,1.903111013,0.966936213,3.30637872,1.675425045,1.335001067
0.304,0.008,38,0.005621328,9,2.762687972,2.311401254,-4.796985792,-4.753439971,117.6062921,-4.754962344,-4.883597219,-4.665347455,1.720585176,2.376719985,-0.385967986,13.97074119,2.590330444,0.93761238,6.23876203,2.249576764,1.335001067
0.304,0.008,38,0.005621328,9,2.762687972,2.311401254,-4.796985792,-4.753439971,117.6062921,-4.754962344,-4.883597219,-4.665347455,1.720585176,2.376719985,-0.385967986,13.97074119,2.590330444,0.93761238,6.23876203,2.249576764,1.335001067
0.304,0.008,38,0.005624665,9,2.759999402,2.312773506,-4.79993913,-4.7563411,117.6027316,-4.75786625,-4.886657461,-4.668142352,1.723312366,2.37817055,-0.381828852,13.83438168,2.591907827,0.939097242,6.090275787,2.250876896,1.335001067
0.304,0.008,38,0.007263821,11,3.702374457,2.986768335,-6.265989709,-6.19287645,115.8427272,-6.19622851,-6.413965944,-6.044455939,1.672676959,3.096438225,-0.605936233,16.36615203,3.372463407,0.910892036,8.910796405,2.884601302,1.335001067
0.304,0.008,38,0.007263821,11,3.702374457,2.986768335,-6.265989709,-6.19287645,115.8427272,-6.19622851,-6.413965944,-6.044455939,1.672676959,3.096438225,-0.605936233,16.36615203,3.372463407,0.910892036,8.910796405,2.884601302,1.335001067
0.304,0.008,38,0.007267978,11,3.699488944,2.988477629,-6.26974723,-6.196549237,115.8382349,-6.199907229,-6.417901509,-6.047955403,1.67497439,3.098274619,-0.601214325,16.25128049,3.374457767,0.912141601,8.785839919,2.886196295,1.335001067
0.304,0.008,38,0.00915406,13,4.860746263,3.76400494,-7.995453007,-7.878592225,113.7844116,-7.885461675,-8.236788239,-7.640398467,1.620860625,3.939296113,-0.92145015,18.95696875,4.287150393,0.881994279,11.80057215,3.603649406,1.335001067
0.304,0.008,38,0.009154331,13,4.859066029,3.764116326,-7.995703876,-7.87883607,113.7841143,-7.885706153,-8.237054313,-7.640627855,1.621471292,3.939418035,-0.919647994,18.92643542,4.28728261,0.882326477,11.76735233,3.603751571,1.335001067
0.304,0.008,38,0.009154331,13,4.859066029,3.764116326,-7.995703876,-7.87883607,113.7841143,-7.885706153,-8.237054313,-7.640627855,1.621471292,3.939418035,-0.919647994,18.92643542,4.28728261,0.882326477,11.76735233,3.603751571,1.335001067
0.304,0.008,38,0.011444781,15,6.399022507,4.705913398,-10.14820949,-9.964113816,111.2464505,-9.977934341,-10.53786271,-9.586986066,1.557130609,4.982056908,-1.416965599,22.14346953,5.416958601,0.846529074,15.34709256,4.458774197,1.335001067
0.304,0.008,38,0.011442773,15,6.396180175,4.705087433,-10.14629404,-9.962264243,111.2486978,-9.976077137,-10.53579938,-9.585273135,1.557533398,4.981132121,-1.415048054,22.1233301,5.415957482,0.846748736,15.32512635,4.458031943,1.335001067
0.304,0.008,38,0.011442773,15,6.396180175,4.705087433,-10.14629404,-9.962264243,111.2486978,-9.976077137,-10.53579938,-9.585273135,1.557533398,4.981132121,-1.415048054,22.1233301,5.415957482,0.846748736,15.32512635,4.458031943,1.335001067
0.304,0.009,33.77777778,0.003140535,5,1.263119201,1.147856361,-2.343640522,-2.331658572,106.7020747,-2.33188752,-2.366857008,-2.307543187,1.845952916,1.165829286,-0.097289915,7.702354204,1.27190958,1.006959263,-0.695926289,1.130429179,1.217218031
0.304,0.009,33.77777778,0.003140535,5,1.263119201,1.147856361,-2.343640522,-2.331658572,106.7020747,-2.33188752,-2.366857008,-2.307543187,1.845952916,1.165829286,-0.097289915,7.702354204,1.27190958,1.006959263,-0.695926289,1.130429179,1.217218031
0.304,0.009,33.77777778,0.003140846,5,1.262867165,1.147970195,-2.343877746,-2.331893407,106.7017849,-2.332122423,-2.367098937,-2.307773197,1.846507275,1.165946703,-0.096920461,7.674636262,1.272037517,1.007261533,-0.726153345,1.130539591,1.217218031
0.304,0.009,33.77777778,0.004595735,7,1.910066043,1.679727522,-3.4625876,-3.436804461,105.340877,-3.437534698,-3.513316835,-3.3847568,1.799311847,1.71840223,-0.191663813,10.03440763,1.873635929,0.980927301,1.907269867,1.642755338,1.217218031
0.304,0.009,33.77777778,0.00459769,7,1.908425848,1.680442387,-3.464105806,-3.438300548,105.3390375,-3.439031735,-3.514879608,-3.386208025,1.801642202,1.719150274,-0.189275574,9.917889885,1.874450038,0.982196945,1.780305508,1.643439189,1.217218031
0.304,0.009,33.77777778,0.00459769,7,1.908425848,1.680442387,-3.464105806,-3.438300548,105.3390375,-3.439031735,-3.514879608,-3.386208025,1.801642202,1.719150274,-0.189275574,9.917889885,1.874450038,0.982196945,1.780305508,1.643439189,1.217218031
0.304,0.009,33.77777778,0.006186286,9,2.656444834,2.261069344,-4.710009433,-4.663041747,103.8358508,-4.664857939,-4.803987488,-4.567914136,1.755369315,2.331520873,-0.32492396,12.23153427,2.540479858,0.956345799,4.36542006,2.194750601,1.217218031
0.304,0.009,33.77777778,0.006187243,9,2.655459057,2.261419133,-4.710767745,-4.663785375,103.8349396,-4.665602432,-4.804776135,-4.568627832,1.756300992,2.331892688,-0.323566369,12.18495041,2.540883998,0.956853013,4.314698746,2.19508027,1.217218031
0.304,0.009,33.77777778,0.006187243,9,2.655459057,2.261419133,-4.710767745,-4.663785375,103.8349396,-4.665602432,-4.804776135,-4.568627832,1.756300992,2.331892688,-0.323566369,12.18495041,2.540883998,0.956853013,4.314698746,2.19508027,1.217218031
0.304,0.009,33.77777778,0.007940684,11,3.532185541,2.902296843,-6.11596673,-6.038123469,102.154009,-6.042048995,-6.27465554,-5.879872458,1.709458181,3.019061734,-0.513123806,14.52709096,3.287280399,0.930664701,6.933529922,2.794227611,1.217218031
0.304,0.009,33.77777778,0.00794633,11,3.52741736,2.904360229,-6.120542345,-6.042586873,102.148559,-6.046521055,-6.279469467,-5.884105827,1.713034285,3.021293437,-0.506123923,14.34828577,3.289702792,0.932609458,6.739054209,2.796141098,1.217218031
0.304,0.009,33.77777778,0.00794633,11,3.52741736,2.904360229,-6.120542345,-6.042586873,102.148559,-6.046521055,-6.279469467,-5.884105827,1.713034285,3.021293437,-0.506123923,14.34828577,3.289702792,0.932609458,6.739054209,2.796141098,1.217218031
0.304,0.009,33.77777778,0.009924982,13,4.582027875,3.627551733,-7.744820467,-7.622391217,100.2228544,-7.630249763,-7.999751898,-7.372428108,1.663540997,3.811195609,-0.770832266,16.82295017,4.14643943,0.904935444,9.506455592,3.460792177,1.217218031
0.304,0.009,33.77777778,0.009925289,13,4.580379117,3.627664167,-7.745076204,-7.622639237,100.2225525,-7.630498544,-8.000024546,-7.372660203,1.664193955,3.811319618,-0.769059499,16.79030227,4.14657383,0.905290528,9.47094719,3.460894591,1.217218031
0.304,0.009,33.77777778,0.009925289,13,4.580379117,3.627664167,-7.745076204,-7.622639237,100.2225525,-7.630498544,-8.000024546,-7.372660203,1.664193955,3.811319618,-0.769059499,16.79030227,4.14657383,0.905290528,9.47094719,3.460894591,1.217218031
0.304,0.009,33.77777778,0.012252648,15,5.912281069,4.478306882,-9.708923813,-9.520846301,97.91606195,-9.536077693,-10.11049123,-9.134867123,1.610350758,4.76042315,-1.151857919,19.48246211,5.174290359,0.875176653,12.48233468,4.227757879,1.217218031
0.304,0.009,33.77777778,0.012249964,15,5.910758832,4.477326083,-9.706625804,-9.518632395,97.91874823,-9.533853256,-10.10800201,-9.132828132,1.610390927,4.759316197,-1.151442635,19.48045365,5.173092765,0.875199431,12.48005693,4.226882722,1.217218031
0.304,0.009,33.77777778,0.012249964,15,5.910758832,4.477326083,-9.706625804,-9.518632395,97.91874823,-9.533853256,-10.10800201,-9.132828132,1.610390927,4.759316197,-1.151442635,19.48045365,5.173092765,0.875199431,12.48005693,4.226882722,1.217218031
0.304,0.01,30.4,0.003454465,5,1.240011809,1.136337174,-2.324918505,-2.311857466,95.61808195,-2.312132736,-2.350309502,-2.285553396,1.864383428,1.155928733,-0.084083076,6.780828617,1.260944469,1.016881017,-1.688101725,1.117398653,1.111857515
0.304,0.01,30.4,0.003454936,5,1.239722662,1.136492006,-2.325242488,-2.312177869,95.6176871,-2.312453253,-2.35064057,-2.285866564,1.865076714,1.156088935,-0.083633728,6.746164291,1.26111898,1.017258955,-1.725895503,1.11754838,1.111857515
0.304,0.01,30.4,0.003454936,5,1.239722662,1.136492006,-2.325242488,-2.312177869,95.6176871,-2.312453253,-2.35064057,-2.285866564,1.865076714,1.156088935,-0.083633728,6.746164291,1.26111898,1.017258955,-1.725895503,1.11754838,1.111857515
0.304,0.01,30.4,0.005036077,7,1.862778234,1.656604126,-3.424830886,-3.396925227,94.28345326,-3.397794698,-3.479992083,-3.340541399,1.823580051,1.698462614,-0.164315621,8.820997461,1.85155934,0.993977333,0.602266747,1.616759212,1.111857515
0.304,0.01,30.4,0.005036218,7,1.862697116,1.65665059,-3.424930128,-3.397022891,94.28333336,-3.397892437,-3.480094528,-3.340635857,1.823711898,1.698511446,-0.16418567,8.814405118,1.851612467,0.99404914,0.595085958,1.616803477,1.111857515
0.304,0.01,30.4,0.005036218,7,1.862697116,1.65665059,-3.424930128,-3.397022891,94.28333336,-3.397892437,-3.480094528,-3.340635857,1.823711898,1.698511446,-0.16418567,8.814405118,1.851612467,0.99404914,0.595085958,1.616803477,1.111857515
0.304,0.01,30.4,0.006752063,9,2.573190279,2.221073387,-4.643955781,-4.593503529,92.81711626,-4.595643756,-4.745513893,-4.491196231,1.785139469,2.296751765,-0.276438514,10.74302653,2.502014483,0.972339474,2.766052582,2.150223154,1.111857515
0.304,0.01,30.4,0.006752063,9,2.573190279,2.221073387,-4.643955781,-4.593503529,92.81711626,-4.595643756,-4.745513893,-4.491196231,1.785139469,2.296751765,-0.276438514,10.74302653,2.502014483,0.972339474,2.766052582,2.150223154,1.111857515
0.304,0.01,30.4,0.00675351,9,2.572195848,2.221549258,-4.64499499,-4.594520872,92.8158718,-4.596662513,-4.74659868,-4.492168918,1.786225134,2.297260436,-0.274935412,10.68874332,2.502567132,0.972930243,2.706975666,2.150669308,1.111857515
0.304,0.01,30.4,0.008626616,11,3.396324286,2.837702639,-6.006914782,-5.924037406,91.1924501,-5.928606336,-6.17710689,-5.75530364,1.744249638,2.962018703,-0.434305583,12.78751812,3.22426783,0.949340392,5.065960781,2.723401356,1.111857515
0.304,0.01,30.4,0.008626616,11,3.396324286,2.837702639,-6.006914782,-5.924037406,91.1924501,-5.928606336,-6.17710689,-5.75530364,1.744249638,2.962018703,-0.434305583,12.78751812,3.22426783,0.949340392,5.065960781,2.723401356,1.111857515
0.304,0.01,30.4,0.008632611,11,3.392187115,2.839674641,-6.011326436,-5.928332148,91.18721483,-5.932910954,-6.181769541,-5.759358169,1.747643024,2.964166074,-0.428021041,12.6178488,3.226597446,0.951184984,4.88150164,2.725218712,1.111857515
0.304,0.01,30.4,0.010712793,13,4.369132417,3.523945148,-7.562761657,-7.434043817,89.35481479,-7.443027303,-7.833064783,-7.17078648,1.701491992,3.717021908,-0.652110508,14.92540042,4.042690823,0.925284573,7.471542683,3.349936262,1.111857515
0.304,0.01,30.4,0.010716899,13,4.365070154,3.525295737,-7.565864783,-7.437046456,89.35116628,-7.446040745,-7.836390872,-7.173581216,1.703763329,3.718523228,-0.646546926,14.81183356,4.044316959,0.926518204,7.348179618,3.351157838,1.111857515
0.304,0.01,30.4,0.010716899,13,4.365070154,3.525295737,-7.565864783,-7.437046456,89.35116628,-7.446040745,-7.836390872,-7.173581216,1.703763329,3.718523228,-0.646546926,14.81183356,4.044316959,0.926518204,7.348179618,3.351157838,1.111857515
0.304,0.01,30.4,0.013109567,15,5.558035702,4.312357663,-9.402095902,-9.207750758,87.20271287,-9.224727702,-9.820912165,-8.808139927,1.656655562,4.603875379,-0.954160324,17.16722192,5.002406225,0.900031323,9.996867734,4.055559357,1.111857515
0.304,0.01,30.4,0.013109567,15,5.558035702,4.312357663,-9.402095902,-9.207750758,87.20271287,-9.224727702,-9.820912165,-8.808139927,1.656655562,4.603875379,-0.954160324,17.16722192,5.002406225,0.900031323,9.996867734,4.055559357,1.111857515
0.304,0.01,30.4,0.013120932,15,5.553122934,4.316095904,-9.410951163,-9.216261324,87.19239988,-9.233284961,-9.830561938,-8.815931464,1.659653754,4.608130662,-0.944992271,17.01731229,5.007006981,0.901656067,9.834393347,4.058869889,1.111857515
0.353,0.008,44.125,0.002880576,5,1.147686831,1.020034032,-2.073637018,-2.06524478,120.6741303,-2.065370718,-2.089785771,-2.048376838,1.799484602,1.03262239,-0.115064441,10.0257699,1.159727811,1.01049152,-1.049152049,1.007748899,1.484441422
0.353,0.008,44.125,0.002880615,5,1.147641474,1.020047686,-2.073665228,-2.065272764,120.6740957,-2.065398707,-2.089814421,-2.048404368,1.799580105,1.032636382,-0.115005092,10.02099473,1.159743504,1.010545132,-1.054513178,1.007762227,1.484441422
0.353,0.008,44.125,0.002880615,5,1.147641474,1.020047686,-2.073665228,-2.065272764,120.6740957,-2.065398707,-2.089814421,-2.048404368,1.799580105,1.032636382,-0.115005092,10.02099473,1.159743504,1.010545132,-1.054513178,1.007762227,1.484441422
0.353,0.008,44.125,0.004263237,7,1.76909141,1.509645002,-3.093110442,-3.074655333,119.4285808,-3.075069508,-3.129069633,-3.037471436,1.737985564,1.537327666,-0.231763744,13.10072178,1.72544302,0.975327228,2.467277234,1.482941666,1.484441422
0.353,0.008,44.125,0.004263237,7,1.76909141,1.509645002,-3.093110442,-3.074655333,119.4285808,-3.075069508,-3.129069633,-3.037471436,1.737985564,1.537327666,-0.231763744,13.10072178,1.72544302,0.975327228,2.467277234,1.482941666,1.484441422
0.353,0.008,44.125,0.004263412,7,1.768968195,1.509706804,-3.093240127,-3.074783497,119.4284229,-3.075197724,-3.129202337,-3.037596526,1.738179073,1.537391749,-0.231576446,13.09104634,1.725514804,0.975435742,2.456425795,1.483001308,1.484441422
0.353,0.008,44.125,0.005810025,9,2.509344364,2.057374212,-4.252464325,-4.21803535,118.0220656,-4.219100831,-4.320496791,-4.148475763,1.680931246,2.109017675,-0.40032669,15.95343769,2.365385018,0.942630693,5.736930667,2.008199481,1.484441422
0.353,0.008,44.125,0.005810215,9,2.509017499,2.05744152,-4.252608027,-4.21817678,118.0218919,-4.219242368,-4.3206451,-4.14861258,1.6812066,2.10908839,-0.399929109,15.93966998,2.365464121,0.942785023,5.721497709,2.008263623,1.484441422
0.353,0.008,44.125,0.005810215,9,2.509017499,2.05744152,-4.252608027,-4.21817678,118.0218919,-4.219242368,-4.3206451,-4.14861258,1.6812066,2.10908839,-0.399929109,15.93966998,2.365464121,0.942785023,5.721497709,2.008263623,1.484441422
0.353,0.008,44.125,0.007569353,11,3.414529425,2.680365725,-5.595668725,-5.536934406,116.404838,-5.539334783,-5.713605712,-5.417891459,1.621580522,2.768467203,-0.646062221,18.92097391,3.102464896,0.908606871,9.13931292,2.597698648,1.484441422
0.353,0.008,44.125,0.007575421,11,3.40925425,2.682514476,-5.600347194,-5.541517634,116.3992271,-5.543923943,-5.718481973,-5.422280335,1.625433959,2.770758817,-0.638495434,18.72830205,3.105024263,0.910763479,8.923652063,2.599717533,1.484441422
0.353,0.008,44.125,0.007575421,11,3.40925425,2.682514476,-5.600347194,-5.541517634,116.3992271,-5.543923943,-5.718481973,-5.422280335,1.625433959,2.770758817,-0.638495434,18.72830205,3.105024263,0.910763479,8.923652063,2.599717533,1.484441422
0.353,0.008,44.125,0.009663157,13,4.570460516,3.421797683,-7.228819005,-7.132513095,114.4549125,-7.137620481,-7.425944709,-6.936568287,1.560567709,3.566256548,-1.004203968,21.97161456,3.992643335,0.87357572,12.64242801,3.288586441,1.484441422
0.353,0.008,44.125,0.009663506,13,4.568646767,3.421921265,-7.229094387,-7.132781423,114.4545851,-7.137889382,-7.426235163,-6.936822135,1.561245985,3.566390711,-1.002256056,21.93770074,3.992792898,0.873955265,12.60447345,3.288700651,1.484441422
0.353,0.008,44.125,0.009663506,13,4.568646767,3.421921265,-7.229094387,-7.132781423,114.4545851,-7.137889382,-7.426235163,-6.936822135,1.561245985,3.566390711,-1.002256056,21.93770074,3.992792898,0.873955265,12.60447345,3.288700651,1.484441422
0.353,0.008,44.125,0.012381027,15,6.240368506,4.384216351,-9.405873423,-9.246513242,111.8806778,-9.257577826,-9.740343208,-8.920621507,1.481725516,4.623256621,-1.617111885,25.91372422,5.169569436,0.828407718,17.15922816,4.168679479,1.484441422
0.353,0.008,44.125,0.012379004,15,6.236065758,4.38349996,-9.404228554,-9.244921395,111.8826128,-9.255980311,-9.738580793,-8.919139339,1.482492609,4.622460698,-1.61360506,25.87536955,5.168684244,0.828837354,17.11626457,4.168031213,1.484441422
0.353,0.008,44.125,0.012379004,15,6.236065758,4.38349996,-9.404228554,-9.244921395,111.8826128,-9.255980311,-9.738580793,-8.919139339,1.482492609,4.622460698,-1.61360506,25.87536955,5.168684244,0.828837354,17.11626457,4.168031213,1.484441422
0.353,0.009,39.22222222,0.003193994,5,1.118576868,1.005349123,-2.047416647,-2.038237046,106.8210805,-2.038390148,-2.065130567,-2.019776447,1.822169853,1.019118523,-0.099458344,8.891507351,1.144394072,1.023080403,-2.308040262,0.991946842,1.366658387
0.353,0.009,39.22222222,0.003194669,5,1.118118085,1.005561621,-2.047857236,-2.038673737,106.8205415,-2.038826937,-2.065578788,-2.020205275,1.823308079,1.019336869,-0.098781216,8.834596064,1.144638897,1.023719151,-2.371915097,0.992153724,1.366658387
0.353,0.009,39.22222222,0.003194669,5,1.118118085,1.005561621,-2.047857236,-2.038673737,106.8205415,-2.038826937,-2.065578788,-2.020205275,1.823308079,1.019336869,-0.098781216,8.834596064,1.144638897,1.023719151,-2.371915097,0.992153724,1.366658387
0.353,0.009,39.22222222,0.004701992,7,1.708948728,1.480010115,-3.03994025,-3.019960245,105.6113489,-3.020456439,-3.079025821,-2.979672677,1.767145026,1.509980123,-0.198968605,11.64274868,1.694402703,0.99148832,0.851168015,1.451206641,1.366658387
0.353,0.009,39.22222222,0.004701992,7,1.708948728,1.480010115,-3.03994025,-3.019960245,105.6113489,-3.020456439,-3.079025821,-2.979672677,1.767145026,1.509980123,-0.198968605,11.64274868,1.694402703,0.99148832,0.851168015,1.451206641,1.366658387
0.353,0.009,39.22222222,0.004702179,7,1.70883937,1.480068889,-3.040064188,-3.020082585,105.6111984,-3.020578839,-3.07915295,-2.979791782,1.767329708,1.510041293,-0.198798078,11.63351461,1.694471197,0.991591852,0.840814765,1.451263156,1.366658387
0.353,0.009,39.22222222,0.006369892,9,2.402330052,2.005002059,-4.157384803,-4.120539631,104.2595787,-4.121795145,-4.230563731,-4.046023563,1.715226277,2.060269816,-0.342060236,14.23868614,2.310111117,0.961612712,3.838728761,1.952622008,1.366658387
0.353,0.009,39.22222222,0.006369892,9,2.402330052,2.005002059,-4.157384803,-4.120539631,104.2595787,-4.121795145,-4.230563731,-4.046023563,1.715226277,2.060269816,-0.342060236,14.23868614,2.310111117,0.961612712,3.838728761,1.952622008,1.366658387
0.353,0.009,39.22222222,0.006371795,9,2.400990399,2.005601252,-4.1586721,-4.121804701,104.2580274,-4.123061366,-4.231896446,-4.047243423,1.716710197,2.060902351,-0.340088048,14.16449014,2.310818317,0.962443797,3.755620267,1.953190434,1.366658387
0.353,0.009,39.22222222,0.008242196,11,3.230743293,2.594333124,-5.436759288,-5.374736028,102.7242438,-5.377510599,-5.562069132,-5.248872663,1.663622127,2.687368014,-0.543375279,16.81889366,3.01064527,0.931873875,6.81261254,2.507524303,1.366658387
0.353,0.009,39.22222222,0.008242196,11,3.230743293,2.594333124,-5.436759288,-5.374736028,102.7242438,-5.377510599,-5.562069132,-5.248872663,1.663622127,2.687368014,-0.543375279,16.81889366,3.01064527,0.931873875,6.81261254,2.507524303,1.366658387
0.353,0.009,39.22222222,0.008244126,11,3.2298307,2.594940435,-5.438091467,-5.376038817,102.7226516,-5.378815395,-5.563462901,-5.250115369,1.664495547,2.688019409,-0.541811291,16.77522265,3.011372341,0.932362288,6.76377119,2.508091874,1.366658387
0.353,0.009,39.22222222,0.010406784,13,4.261079408,3.275663826,-6.949340504,-6.849837291,100.9245484,-6.855553742,-7.154408545,-6.647107238,1.607535705,3.424918645,-0.836160763,19.62321475,3.833095839,0.899559823,10.04401769,3.138874546,1.366658387
0.353,0.009,39.22222222,0.01040725,13,4.259494311,3.275810506,-6.949670053,-6.850157793,100.9241581,-6.855875042,-7.154757619,-6.647409132,1.608209166,3.425078897,-0.834415414,19.5895417,3.833274368,0.899936492,10.00635079,3.139009317,1.366658387
0.353,0.009,39.22222222,0.01040725,13,4.259494311,3.275810506,-6.949670053,-6.850157793,100.9241581,-6.855875042,-7.154757619,-6.647409132,1.608209166,3.425078897,-0.834415414,19.5895417,3.833274368,0.899936492,10.00635079,3.139009317,1.366658387
0.353,0.009,39.22222222,0.013067062,15,5.644249865,4.113019123,-8.858457984,-8.700353049,98.67444529,-8.712002801,-9.192409691,-8.376606006,1.541454269,4.350176525,-1.294073341,22.92728656,4.862695725,0.86153091,13.84690897,3.900382994,1.366658387
0.353,0.009,39.22222222,0.013064651,15,5.641731183,4.112260168,-8.856702217,-8.698656747,98.67650461,-8.710299742,-9.190520856,-8.375032956,1.541841762,4.349328373,-1.292402809,22.90791191,4.861753001,0.861748432,13.82515679,3.899699802,1.366658387
0.353,0.009,39.22222222,0.013064651,15,5.641731183,4.112260168,-8.856702217,-8.698656747,98.67650461,-8.710299742,-9.190520856,-8.375032956,1.541841762,4.349328373,-1.292402809,22.90791191,4.861753001,0.861748432,13.82515679,3.899699802,1.366658387
0.353,0.01,35.3,0.003506664,5,1.096015884,0.993389119,-2.026647169,-2.016679936,95.73898646,-2.016862878,-2.045935438,-1.996624388,1.840009771,1.008339968,-0.087675916,7.99951146,1.132125193,1.032945972,-3.294597182,0.97887515,1.261297871
0.353,0.01,35.3,0.003507069,5,1.095773579,0.99350402,-2.026886241,-2.016916691,95.7386946,-2.017099697,-2.046179066,-1.996856466,1.840632709,1.008458345,-0.087315234,7.968364561,1.132257888,1.033295481,-3.329548148,0.978986726,1.261297871
0.353,0.01,35.3,0.003507069,5,1.095773579,0.99350402,-2.026886241,-2.016916691,95.7386946,-2.017099697,-2.046179066,-1.996856466,1.840632709,1.008458345,-0.087315234,7.968364561,1.132257888,1.033295481,-3.329548148,0.978986726,1.261297871
0.353,0.01,35.3,0.005138285,7,1.663187203,1.455604932,-2.997213161,-2.975712337,94.55880501,-2.976297785,-3.039440696,-2.932324581,1.789162598,1.487856168,-0.175331035,10.54187011,1.669237643,1.003637859,-0.363785886,1.424722207,1.261297871
0.353,0.01,35.3,0.005138285,7,1.663187203,1.455604932,-2.997213161,-2.975712337,94.55880501,-2.976297785,-3.039440696,-2.932324581,1.789162598,1.487856168,-0.175331035,10.54187011,1.669237643,1.003637859,-0.363785886,1.424722207,1.261297871
0.353,0.01,35.3,0.005140049,7,1.662340326,1.456104496,-2.998271767,-2.976756073,94.55752275,-2.977342135,-3.040529183,-2.933338175,1.790701956,1.488378037,-0.17396229,10.46490221,1.669821762,1.004500544,-0.450054383,1.425200869,1.261297871
0.353,0.01,35.3,0.006926632,9,2.321710892,1.96221874,-4.081532115,-4.042258456,93.25081596,-4.04371994,-4.159931196,-3.962751177,1.741068826,2.021129228,-0.300581664,12.94655872,2.265639343,0.975849039,2.415096087,1.906645154,1.261297871
0.353,0.01,35.3,0.006926632,9,2.321710892,1.96221874,-4.081532115,-4.042258456,93.25081596,-4.04371994,-4.159931196,-3.962751177,1.741068826,2.021129228,-0.300581664,12.94655872,2.265639343,0.975849039,2.415096087,1.906645154,1.261297871
0.353,0.01,35.3,0.006928691,9,2.320381137,1.962801952,-4.082792873,-4.043495631,93.24930127,-4.04495845,-4.161240505,-3.963940313,1.742599768,2.021747815,-0.298633322,12.8700116,2.266330604,0.976706183,2.329381677,1.907195951,1.261297871
